time_s,base_tilt_deg,angle_deg,error_deg,command_deg
3.78125,6.0000,0.0027,-0.0027,0.9675
3.81250,6.0000,0.0029,-0.0029,0.9647
3.84375,6.0000,-0.0063,0.0063,0.9668
3.87500,6.0000,-0.0080,0.0080,0.9660
3.90625,6.0000,-0.0101,0.0101,0.9671
3.93750,6.0000,-0.0083,0.0083,0.9632
3.96875,6.0000,-0.0082,0.0082,0.9693
4.00000,6.0000,0.0043,-0.0043,0.9672
4.03125,6.0000,-0.0023,0.0023,0.9627
4.06250,6.0000,-0.0129,0.0129,0.9698
4.09375,6.0000,-0.0047,0.0047,0.9619
4.12500,6.0000,-0.0112,0.0112,0.9648
4.15625,6.0000,0.0021,-0.0021,0.9665
4.18750,6.0000,0.0138,-0.0138,0.9661
4.21875,6.0000,0.0114,-0.0114,0.9654
4.25000,6.0000,0.0000,-0.0000,0.9613
4.28125,6.0000,-0.0097,0.0097,0.9652
4.31250,6.0000,0.0022,-0.0022,0.9656
4.34375,6.0000,0.0111,-0.0111,0.9628
4.37500,6.0000,0.0109,-0.0109,0.9632
4.40625,6.0000,0.0137,-0.0137,0.9636
4.43750,6.0000,0.0157,-0.0157,0.9635
4.46875,6.0000,0.0145,-0.0145,0.9651
4.50000,6.0000,0.0120,-0.0120,0.9606
4.53125,6.0000,0.0038,-0.0038,0.9675
4.56250,6.0000,0.0120,-0.0120,0.9623
4.59375,6.0000,0.0039,-0.0039,0.9626
4.62500,6.0000,0.0059,-0.0059,0.9659
4.65625,6.0000,0.0141,-0.0141,0.9631
4.68750,6.0000,0.0105,-0.0105,0.9648
4.71875,6.0000,0.0093,-0.0093,0.9624
4.75000,6.0000,0.0049,-0.0049,0.9647
4.78125,6.0000,0.0092,-0.0092,0.9647
4.81250,6.0000,0.0097,-0.0097,0.9660
4.84375,6.0000,0.0069,-0.0069,0.9632
4.87500,6.0000,-0.0017,0.0017,0.9622
4.90625,6.0000,-0.0000,0.0000,0.9680
4.93750,6.0000,0.0125,-0.0125,0.9611
4.96875,6.0000,0.0059,-0.0059,0.9657
5.00000,6.0000,0.0121,-0.0121,0.9629
5.03125,6.0000,0.0089,-0.0089,0.9623
5.06250,6.0000,0.0097,-0.0097,0.9633
5.09375,6.0000,0.0158,-0.0158,0.9641
5.12500,6.0000,0.0190,-0.0190,0.9642
5.15625,6.0000,0.0149,-0.0149,0.9602
5.18750,6.0000,0.0069,-0.0069,0.9652
5.21875,6.0000,0.0146,-0.0146,0.9619
5.25000,6.0000,0.0130,-0.0130,0.9596
5.28125,6.0000,0.0164,-0.0164,0.9669
5.31250,6.0000,0.0304,-0.0304,0.9613
5.34375,6.0000,0.0186,-0.0186,0.9649
5.37500,6.0000,0.0127,-0.0127,0.9626
5.40625,6.0000,0.0019,-0.0019,0.9680
5.43750,6.0000,0.0017,-0.0017,0.9639
5.46875,6.0000,-0.0090,0.0090,0.9672
5.50000,6.0000,-0.0076,0.0076,0.9669
5.53125,6.0000,-0.0088,0.0088,0.9669
5.56250,6.0000,-0.0102,0.0102,0.9712
5.59375,6.0000,-0.0111,0.0111,0.9657
5.62500,6.0000,-0.0265,0.0265,0.9681
5.65625,6.0000,-0.0252,0.0252,0.9669
5.68750,6.0000,-0.0197,0.0197,0.9693
5.71875,6.0000,-0.0095,0.0095,0.9652
5.75000,6.0000,-0.0099,0.0099,0.9682
5.78125,6.0000,-0.0043,0.0043,0.9661
5.81250,6.0000,-0.0073,0.0073,0.9677
5.84375,6.0000,-0.0084,0.0084,0.9652
5.87500,6.0000,-0.0130,0.0130,0.9675
5.90625,6.0000,-0.0087,0.0087,0.9675
5.93750,6.0000,-0.0080,0.0080,0.9655
5.96875,6.0000,-0.0107,0.0107,0.9684
